id,comment,network,billing_price,customer_service,data,service_product,sentiment
55470,customer care call karama thama wada na kiyana whatsapp message messanger okktama problem eka msg kara etha reply na ay mehema minissu rawattanne customer care nam nil oyalage kiyanna wachana na,0,0,1,0,0,0
137555,oyala hariyata wancha karanawa mama eyee fupiyal 100 damma ram lone ekata kapa gaththa aye100 lone eka m kara lone awa kiyala m ram as a tama sallie awe s aye,0,1,0,0,0,0
61692,  package eka 30 days valid kiyala kiyanne eunata jan 21 activate krapu eka january 31 idan weda na mekata mokakda denna thiyena explanation eka package eka 249 unlimited youtube,0,1,0,0,0,0
118336,mata date msg eka denneth naha e vitharada mama game eka delete karala gaththa code number ekak enavane game ekata log venna eee msg eka enne na anika mb 10 madi,0,0,0,0,1,0
186601,awurudu 11kata passe eeyei gedara innakota incoming call ekk awe  phone line ekata tnx coverage kalaata hebei hodata thibba  awul den mage sim dekatama den 11 years gd lk,1,0,0,0,0,-1
105444,january 28 da mata lebuna  massage ekata anuwa mata nomilaye routerayak  tv antenna 2 k saha unlimited d2d calls lebuna eda mama antenna 2 gaththe naha dan ganna barida,0,0,0,0,1,-1
77694,get 6 hours unlimited data for free  cliq app eka aran eke menu ekt ghin invite friend gihin eke yatama thiyna redeem invitation ghin me code eka type krnna 004fnu,0,0,0,1,1,-1
59845,dear ampara district alamkulam area wela auwru 20 endala   2g coverage naa ai ape alamkulam area 2g coverage karnnda ai please contact me 788774455 777757788 mhmohamed30 gmail com please,1,0,0,0,0,0
102102,india cricketwith hadawathinmasrilankaikai hiru samarawickrama sasira samarawickrama amila samarawickrama yugath asanka nishani priyadarshani chirath madhushanka suneth hannadige dhanuka chamil rangana withanage thejan madu madu isanka madushan pradeep madushan yg lakshitha,0,0,0,0,1,-1
72450,farzana intelligen  sri lanka nirooza aflal azra rizmy mohamed wahabdeen umanga lakmini shihaab shiham fathima shahana fathima ammu amee fathima afsa kamil fathima ameesha fathima raihana ruzny fathima zainab,0,0,0,0,1,-1
186302,api hemoma s20 ganna tharan wiyadan karanwa thopita ekekwath apita s20 thiya rs20 nikan dunnada laon ekatath thopi thawa 5kuth kapa ganna misa ko uba admin waren sanwadayaka ma ekka,0,1,0,0,1,0
183206,yako rate prurthi tika pennath badu aya karanawada mun okkoma jiwath wenne hainsaka minissunge badu mudal walin e thiyeddith tawath eka ekawa antar jalayata dala ewagenuth badu ghanawa rakata hariyaida,0,1,0,0,1,0
107251,kattiya kmment dnwane hoda ne kiyalaa mita wada hoda connection ekk tiyenwanm ynwalko bena bena inne oii bruwata kiywanne epa oii prshna tiyenwanm atta kiyla sup ekk demu eka hadagnna,0,0,1,0,1,-1
65392,doller agaya ihala yana eka duru karanna monawada tiyana palaa pala anduwa marukarana monawa hari kiyala tiyanawada  taksanaya pawichi karanne rate janatawa tawa tawath modayata andawala hura kana wade,0,0,0,0,1,0
186330,apita 4g denna wena mukuth apa 4g signal watenne harima aduwen mama inbox damma gataluwa saha location eka ada hetama meka hadala denna godak kal idala kiyanne thamath gataluwa ehemmai,1,0,1,0,0,0
143901,puduma widiyata oyalage deta kepenawane danna ekekwath  ganna epa dawas 15n 67gb ewarai day time tika hena gahanawa karanteka nethi dawaswalatath deta kepila bilanam gewanne ne sathayak sadaranayak nowunoth,0,1,0,1,0,0
57838,danna akek ganna apa ounge balu sim oke veda karana unuth ballo tama mage namasiya ganak dila adavenaturu detath ne sallith ne kata hari me sambandayen pasnayak tiyanawanam amatanna 0757761946,0,1,0,1,0,0
115351,mage  num eke ringing wenne 20sec wgene anith ewala 1min wge ynwa mge eke adu ai eka wdi kra gnna brida gampahata complain kla eth thwama wdk une naa,0,0,1,0,1,0
35341,aurudu ganak  pavichchi kala sim eka podak paludu wela sim eka ewanawa kiuwa sathi dekai ada ehuwahama kiyanawa evilla kiyala mata awe ne wena ekakata maruwenna kale hari ,0,0,1,0,1,0
189018,electric item itin kadenwa thama minissune vada karnne ikmnta haduwane itin ochchra adnna oni nane oka thama kiyanne minisunta podi deyak athi hama dema amthaka karala pisso vennea nagitamu srilanka,0,0,0,0,1,-1
32790,ape puttalam destrkkaya halawata polis bala prdasaya eranawela gammanaya apetanam r5000 daha demanawa pamanai wana kisema aadarayak labuna na ape ganath balanna ma karana sath karayat godak pen taruwan saranai,0,0,0,0,1,-1
29131,ane dinum thinawa nam sms ahekin danum dena apai podi thagi awath api dane na anka balanath amathaka wenawa illimak karane dinum awastha thiye nam sms ahekin danum dimak karana,0,0,0,0,1,0
154208,signal kochchara tibbt satiyta dawas 3k witrai internet speed anti dawaswala fb yannawat speet nha kataha kalama hadnm kiynwa witrai boruwta salli gewnne internet yannat baruwa nitght timut ehema tama,1,1,1,1,0,0
119432,may 12 wenida illapu fibe line eka thawama dunne na aurudu 20k vithara bilanam welawata euwa api gana geuwa eke wrddada koheda e gna dukai oyala paribogikainta salakana vidita gna,1,1,1,0,0,0
94255, ayatanaya savawa ati vishestai anik savawan samaga gath kala vitin vita signal lost unath lankawa waga rataka ta galapana hoda shaktimath sawawak  ayatanayan laba dena aka godak watinawa,1,0,0,0,1,-1
27281,aiyo keyala wadak na mage sem akata 20ta wsde sem aka gatte a rs2500kta data dammata apeta skg na data kad dammata eturu rupeyala kawadawat denuma mata na mhama keyanna,1,1,0,1,0,0
19084,5g denne kawadda api gawa 5g phone tyanwa 5g na oyalage 5g testing basestation ekak user lata thibba ekata api awa test kra apita 5g denne kawadda hariytama  ,1,0,0,0,0,0
54374,copyk melo rahak nha theri film ekenui wedalm film ekenui aran hadapu copyakne meka naluwath hari nha ape ma kiyala ekak hadda puluwannum copy karath kamkknha hariyata film eka haduwanun,0,0,0,0,1,0
227628,complaine eka thaama cll ekk na mage phone line eke thibba sllith kapuna labbe data pckge ekk dagena data dage a sllith kapa ganna ona ita psseth salli kapagnna ona,0,1,1,1,0,0
117061,mamath  kirediwala  inna mama godak adarai mama karana rakiyawata thi mata ana badaka wai godak awankawama job aka karanakota a dawal anawawadi ath a dawal mata daraganna amarui,0,0,0,0,1,-1
156634, oyala data tika denna maha reta data use karanna api yakku neme deyak nodi boruwats wedak naha  oba benum thinawada comment kiyawala katauthu kara yanna din dina obata,0,0,0,1,0,0
182066,worst joke epa yako thopi gon add danne dakina dakina gane mala paninava 4g kiyala danna epa yako 4g kiyana eke speed eka dannavada dapan 1g kiyala piligannam hitha hadagannam,1,0,0,0,1,0
59090,data wada karanne na kiyala complain ekak damma eka hadala denne nathuwa wisaduwa kiyala msg ekak ewala e gana kiwwata baluweth na dn godak kal oyala meka hadala denne nadda,0,0,1,1,0,0
42111,boruwata tv wala add danwa 4g rata wate redda tmayi jarama service1 cliq1e peya 6 gtta ewele idn 2g wat ne 4g apu eka aduma phone1ta balance1 balnnwat signal ne,1,0,0,0,1,0
184295,youtube unlimited dala 147 haduwata munge dena mb500 tama balanna wenne videos balanawata mb500 vinadi 20 iwara wenawa etakota aya deta danna oni natnam balanna ba mun tama mara minisu,1,1,0,0,0,0
29366,ane plz me moma dunnath wadak naha oyalage network eka hariyata wada naha kochchra kiuwath hadanneth naha signel enawa yanawa cl ekak gatthoth ahenna message ekak yauwoth send wenne naha,1,0,1,0,0,0
62924, kiyanne kisi wedakata nethi minissu andana vyaparayak matath thiyenne  sabadathawak den pahugiya masa thune visthara meken denaganda onada january masa muladima apita mulu awuruddatama balapana visthara lebenawa ne,0,0,0,0,1,0
169436,thope bones data use karanna puluwanda kiyapanko anika data kapenawa ho gala thopi innema ahinsaka duppath minisunge danaya huragena kala satgutu wenna meeta wadiya hodai thopi pare bahala higa kapan,0,1,0,1,0,0
122832,mn 4g sim ekak oder kara 3g sim to 4g thama awe na odar kare giya saduda 2018 10 8 thapal karalada 4g sim eka mata eka gana danaganna one,0,0,0,0,1,0
171133,ubala atal gani namut oka gewana ekata wenama atal ekak danenne dawas kipayak pahu unama ara tax ekai me tax ekai kiya kiya api danne natuwama ape bade pahara gahala,0,1,0,0,0,0
119822,me davasvala data tikavat nikan denna baida denna bainam sim aka galola aiyn karanva meka karanna bhane data card akak dagatta payak giya nha mb 50 kiyala massage akak ava,0,1,0,1,0,0
175647,wadak na unlimited kiya kiya deta limit karanawa facebook gb 8i tiyenne dawas 10n eka iwarai  pawichi karanawa ewage masema unlimited deta limit karan natiwa masema denda puluwanda ,0,1,0,1,0,0
42049,borune ane ko denwa kiyna 5gb data boru kiyla minissunwa rawattala oylage wade kra gnna nm oyla dnnwa  service eka gtta hinda wena krnna deyk nathi kamata use krnwa,0,0,0,1,0,0
124532,mona karannada gadara edan pro tv eaka kadila dawas ganak 15 edan kadila hadaganna kiyanna kanak na 1212 wada na branch pawa wahala pls pitin hari hadaganna mata udaw karanna,0,0,1,0,1,0
154062,signal aula gana kochchara katha karala kiwwath wadak naha issara mita wada hodata thibba dn package haduwata eka video ekakwath download karanna baha customer care katha karalath epa wela dn,1,0,1,0,0,0
184797,youtube package eke maximum enne 200kbps enne 480p wath balana 500kbps wath dunna nam sahena watinwa anyways thanks   dekama 270 240 ta wage deddi oyata 147ta dena ekata,1,1,0,0,0,-1
116591,mama aurdu 2ta vada kalyak pavichi karapu  sim eka eka parama not registered kiyala pennanna gatta sati dekakta kalin ehema une mokadda hetuva mama eken data vitarai use kare,0,0,0,0,1,0
134612,nuwan pubudu nuwan karunarathna nuwan darshana ferdianas nuwan maduranga shan madhushanka menaga meenu madusanka karadagolla madu sasanka madu new madu cosmatic madu rock hp nethu madu srilanka waiting big hopefully,0,0,0,0,1,-1
68532,eka den tv eken beluwe ammo lassanai kiyanna wachana ne edenna awaa mata a add ekata thanks karannai fb awith mekata comment ekak demme mokada mage hithata eka godak weduna,0,0,0,0,1,1
27284,aiyo mase iwara wenna kalin dina 15 athulatha deta ewra wenawa ilagata det 10 k rs 750ta reelod karapu wama din 10 15 kin ewrai aie mehema wadiyen deeta kapenne,0,1,0,1,0,0
119187,matha mudalthegi lebila tiyanawa rs 100 50 100 1000 supiree dinumath balaporothtuwen innwa digin digathama  paula samgainna reloads rechage krnna bill gewanna 4n eka nam salli thamai jayawewa 121,0,1,0,0,1,1
119097,math dan awurudu 15 mata wadiya  use karanne ada adeyi heta adeyi kiyala hama week ekema card 3k 4k danawa kawadawath hithata sathutu genadena aranchiyak nam thama labila na,0,0,0,0,1,0
59303,date hura kana 100 card ekk dala 66 3houre package eka gahuwama paya 3 iwaravenakota msg ekak vath nathuwa 100ma kapagena henama gahapn henma ghpn jeewitheta aaye  use krnnha,0,1,0,0,0,0
137251,owata kalin dan inna customers lata internet service eka hariyata denna wada karana loku loku dewal ona na package eka ganna kota denawa kiyapu internet speed eka dunna nam athi,1,0,0,0,0,0
124545,mona labben balanna hari okkotama kalin awith connection eka hadala idapalla dawas 3k wenawa peo tv internet telephone mukuth wada kran na hama masema mokakhri magulak magule fibre connection eka,0,0,0,0,1,0
115526,mage package eke data iwara una whatsapp kohomat iwara unt wada low data nisa et dan free nam whatsapp eke ewapu video wada karana oni neh download wenne nha boruwane,0,1,0,1,0,0
120590,meeta wada hondai padayak arina animation ekak hadala page eke demmanam oyagollange surprise ekka puss monawada  mei karana wada lajjai data denawanam hondata denna one natham nikan inna one,0,0,0,1,1,0
11307,2500ta neme nikan dunnath ganna epa passe bill ekata shape eka okkoma tika add karanawa api gannakan witharai gaththata passe bill ekata lassanata add karanawa  eka thanikara karannr boru,0,1,0,0,0,0
183152,yako gaththa connection eka full speed eken deepalako magul offers daane nathuwa boruwata 4g eka 1kmbp speed yanawa godak welawata connection loss wenawa hama welema thawa boruwata advertisements nam daanawa,1,0,0,0,1,0
94631, heken apita denna one karanawata data cards dana parkkuwata uragena kanawa meta wada odaei iga kawanam kisima odak na ganak  karana apita monada labila tiyena shanaya henama gahanawa,0,1,0,1,0,0
115358,mage  sim 2ka dan aurudu 10 vitara masekata 600 k daanawa e unata e sim 2 atara vitarayi katakaranna puluwan dawas 20 wage puluwan paadui meka ataarala daanna hadanne,0,1,0,0,0,0
137176,owa activate karama call ganna ba cut venava katha karana athara thura ita passe aye ganna hari amaruy 4n busy kiyanava off kiyanava athatama lankave thiyana jarama sim 1 meka,1,0,0,0,0,0
187378,chanel ekk maru karddith tv eke udinui yatinui advertisment danwa local chanel wala witharak newe anith chanel walath  add danwa kalakanni 43 inches wage tv balannma be qualitya adui,0,0,0,0,1,0
119790,me canal eka active una kiyala kohomadaa danaganne eka active unu gaman film eka balanna puluwanda mage thiyenne bil ena  antana ekak mama kawadawath new chanel aran na ekao,0,1,0,0,1,-1
147768, 75 data wadi kala oyala wadi karanne nadda 4g ayatath aduma tharame timebase pack active kirimata ida laba denna nattam 3g 4g switch kara ganna code ekak laba denna,0,0,0,1,0,0
62666, eke dn free data th denwa apit oyl mukuth nodunnoth me quarantine kalediwath fb group ekk ptn arn  ekt krpu dema krnwa humm oylge kiyl internet moko hodad,0,0,0,1,1,0
194498,mn go valata register una dan sathi dekaktath wadi thama active karala dunne nane mechara kal yanwada oka active karana mage yaluwonge sathiyak giyeth na active wela mata thama na,0,0,0,0,1,0
156481, 4g game gahaddi shanika data connection lost wenawa lankawe hama  4g user kenektama me prashne thiyenawa meka nisa godak aya connection ain karanawa mekata solution ekak denda ikmanatama,0,1,0,1,0,0
115141,mage broadband download and upload speed eka wadi karagnna one 198 168 1 1 meke kalin 16000kbps uparima denna puluwan eth package eka maru kart passr 8000kbps witarau puluwan une,1,0,0,0,0,0
116109,maha jarama service ekak thiyenne magw  peo tv connection eka hamadama wage down athiwenna complain danawa eth sathapahakara wath ganan ganne na habai mase anthimata bill eka nam ewanawa,0,1,1,0,1,0
156665, peo tv wala service anthimai ape peo tv aka wada nokara dan 9 k wenawa kochchara complain karata ganan ganne naha munta connection aka denna witharai service denne naha,0,0,1,0,1,0
137627,oyalage cliq app kiyela ekak thiyenwa eke nikamata free ekak hambuneth na cilq app parana version ekenam free hamabuna atha dan me aluth upgrade eken mukuth free ekek hambenneth na,0,0,0,0,1,0
18078,4g signal wada na  4g signal available kiyala tiyenawa eaa unata 072 4g sim ekata network register wenne na dan dawasak wenawa seen eka wela ethakan hodata wada kala,1,0,0,0,0,0
5806,0788048725 me mage 4g aluth sim aka normal card wlata hodatama signal thiyanawa qlic aka damma dan signal na hora yakku mama awurudu ganak thisse  pawichchi karanne call ganna,1,0,0,0,1,0
40687,berida 48 data card eka 50 karala ituru ru 2 canser hospitl ekata denna nethnam gawayek nidahas karanna kohomath e ru 2 mudalaliya ahapahu dennene eka oyalath dannwa apith dannawa,0,1,0,0,1,0
72086,facebook package eka active kala speed naa kohomavath photo eka load venna thathpara 5k vithara yanawa speed eka 50kb s vage thamai thiyenne video call ekakvath ganna baa pahadili naa,0,0,1,0,1,0
110161,ko mage dailog eke chanal active karanda ba thawama company th kathakala thama hadala nane invalid pin kiyala error ekak anawa masege eka yawwama dan mach eka balanne kohomada dailog,0,0,1,0,1,0
166856,thawath paminillak oyla deta card ekak dapuwama 4g free bonus dena ewa mage use wenne na mama me pilibada 3n wathawak samagamata danuwath kalada kisidu pilithiruk nolabuni reply me please,0,0,1,1,0,0
115185,mage danata thiyana prepaid sim eke 395k damman d2d calls 1000 min d2d 1000 sms labenawa me package eke widiyata mage thiyana sim ekatath 345k dammoth me offer eka labenawada,0,0,0,0,0,-1
24560,apa thathata phone eka ganna giya dan sathi 3 kata wadi ada enn thaw a sathiyakin kiyanawa wasaka minissiu rasthiyadu karana eka paw add eka wagama wadath thiyanna on a,0,0,1,0,1,0
60289,denwa kiyana emergency data denne ne thani boru krnne account eke salli neti unaama denwalu e unata gnna giyaama try againlu customer service antimai me wage boru kiyna companyk dekkamai,0,1,1,1,1,0
183718,yiye active kala ada balankota kiyapi bacgroind data widihata thiyenna onilu phone eeke data mage phone eke balance eka binduwa unahama balanna be data nethuwa  eke ehema awulak nehene,0,1,0,1,0,0
112703,lankawa oni thanaka idan home router eka data use karanna puluwan wena ekak nada genna yanna new even eken mata hithenne nam ehema ekak thamai ehema nam patta fibre excellent,1,0,0,0,1,1
188898,eka wenda athi wadipurath ekka kapanne horu mage danata 500mb walata una deyak na meter eke 3 4gb use karalu eyalagema daily usage report tika ekathunkarama enne 2 9 gb,0,1,0,1,0,0
59417,dawsak signal tibbit anit dawse signal na owa denna kalin data usage 1a hariyatama balaganna puluwan widiyak hadanna mulin ma data tiyana gana dannet na kapila yana widiya dannet na,1,1,0,1,0,0
57856,danna hamotama kiyanne munge service eka nam anthimai customer care gaththama ekek na mokuth program ekak balanna na stuck wenawa dawas gaanak wenwa complain karala dan nikamatawath answer karanne na,1,0,1,0,0,0
183267,yakoo mama dan ooka kara ane boru karanna epa yakoo ehema reddak add wenne na worst isp aduma gane buy one get one kiyana eke nambuwa wath tiyapan denna barinnam,0,0,0,0,1,0
17656,4g cliq 30days 1245 ta super colombo gampaha area youtube 1080n blann puluwan speed eka athi routr ekata sima eka dala laptop mobile eka dia thiyenne e ganata hoda matanam,1,0,0,0,1,1
115007,mage  number eka hari eth name ekai nic number ekai package kiyala thiyena details mage nemei kawru hari sim eka hack karalada mehema wenne  sri lanka help me,0,0,0,0,1,-1
7325,120k daala dawas 2 plan 1 active kara vinadi ganakata passe data na apahu winadi 15 eka active kara ekath tika welawai api dipu salli walata balala active karala denna,0,1,0,0,0,0
187490,cliq app eke update eken passe dan tiyna new app eka kalin ekat wada godak slow ne anika ad load wela enewa ne samahra welawta app eka open karana kota,1,0,0,0,1,0
94224, and  mannam danne na etg ape gedrata witgarak  3g signl na  sim ekata signal damma gamanma sim eka emergency calls only kiyala watenwa plz help me,1,0,0,0,0,0
188533, tv eka wada naa cll center anser na bilak ewalat na gewanne kohomada bill ankayak na my ac ibanna kiyala wtzup ekan enawa eka evuwata ac numbreyak attet na,0,1,1,0,1,0
186761,balu wadda bam karanne mun ada mage phone eke bile eka demme ne kiyala sim eka call gannath be call enneth ne deta wetharayi yako kohata gewannada bile me welawe,0,1,0,1,0,0
7693,14 days all chanal package eka active kala 22venida 120k vage kapila thibuna per day package ekath thiyaddima davas 5n disconected per day ekath disconected  apiva ravattanava me velave,0,1,0,0,1,0
61303, eken dan visa credit card eken slli tiynwa habai reload dant ba mage witrk newei godak ayage ai a meccra kal damma dan ba bank account eke salli tiyeddith,0,1,0,0,1,0
120498,me wedak package active kara ganna apa salli ne deta ne salli gasa kana wedak me waka  monawa da dunna 249 ta gb 25 kiyala wa unata hodak wenne,0,1,0,1,0,0
211602,20 150hd youtube sinhala https bit ly 2cxswkx sri dalada maligawa live stream youtube english https bit ly 2ojwsgf sri dalada maligawa facebook https bit ly 2zoxhwr sri dalada maligawa,0,0,0,0,1,-1
29071,ane apit wedipura gb epa plz connection ek hariyt denda 24 hours off peek eketh adsl slow wnwa me lagakadi idan issra hodata tbba habei  wlt maru wnwa ocey,1,0,0,1,0,0
123026,mn nm  eken internet yana eka sampurna nawaththa wadak na signal thiyenna epay thawa tika dawask balala sim eka ayin karanna inne internet thiya normal call gannawath puluwanda meken,1,0,0,0,0,0
116565,mama ada mage bii eka geuwa app eken rs2290 mata bonas 30 hambauna thanks thank you for the payment of rs 2979 290 to check your current outstanding dial 134,0,1,0,0,1,1
94437, data walata rawtannaa ap ma boru ad damma acsimitha lasa data kapa gannawa mama ma kiyanna ithia wagakiman  jalaya thula loki boruwak karanna maya data pavihhi kiriman walakinna,0,1,0,1,0,0
125921,munge baila witarai 3g signal wat denna ba hariyata  wala signal nam wadak na  eka gattama  ekata kalin wage wat internet yanna ba maha karama connection ekak,1,0,0,1,0,0
23446,a pakege eka active krapu dawase witharai signal thibbe ita passe signal na you tube yannama ba sim eka aurudu 4 withara paranai ath wadak ne katada api complain kranne,1,0,1,0,0,0
176605,we care always kiyala ape salli suran kanawa rs 3 4 thiyaddi call cut wenawa a mudala monatawath ganna ba cancel wela yanawa deta walata kiyath suran kanawa we care,0,1,0,1,0,0
124564,mona magulakda pereda connection eka disconnect karala iye bill ekath pay kara thama connection eka ne call karata ekak wath answer karannet ne oyalage service ekanam anthimai epa wela tiyenne,0,1,1,0,1,0
148019, broadband wala data peak off peak kiyala dekata bedanne nethuwa anytime denna anith eka peak time ekata wada off peak time ekata deta wediyen wenkaranawa ehema karanna epa please,0,1,0,1,0,0
169447,thope lokkage la a hoyapan hariyata connection ekak aththeth ne gedata peo tv line ekath ne dawas 5k wenawa customer care ekata call karata ussanneth ne munge connection anthimai dan,0,0,1,0,1,0
27301,aiyo time base ekak active kara karapu welawe sita paya 5 kiyala danagena hitiye na normaly  nam paya gana ona welawaka ok but so sad mukuth kareth na iwaraiiiii,0,1,0,0,0,0
33159,api wiswasaniyawa coverage ekak gaththe  walin api dinapatha internet abiwaryen one mama job karanneth internet haraha  thamai bawitha karapu network aka dan signal na api anatha karanna epa,1,0,0,0,0,0
63254, rewind tv eke offer thiyala dn podi sale ekak dammanam api wage peo tv users la hamoma  tv maru wei peo tv me kalabala asse athal dena nisa,0,0,0,0,1,-1
123481, dn nm anthimai 2g signal wath ne call kala mail kala arcade akata gihin qwa kisima wedak ne nikamatawath ganan gan ne 2g call ekakkwath ganna be signal ne,1,0,1,0,0,0
55424,current package lower karoth loyalty data eke 50 adu karanawalu deepu loyalty eketh ne den masa 5ak wenawa thama ne den kiyai inbox eketa number eka ewana kiyala kiparak ewanada,0,0,1,1,0,0
77167,gaming latency fix karala denda call karala dan masa ganak wenawa thama ne 16mbps speed tibune dan 8mbps call karata wedak ne thama hadala dunne ne thanks  much trust,1,0,1,1,0,0
95272, vihilu karanna epa 4g service eka denna add dana eke wadak thinne ethakota privately math  use karanne issara idan signal na h neme 3g or 4g hariyata denna,1,0,0,0,0,0
131887,no 4g signal call karala 4 parak kiuwa call karanan kiuwa dan masa 2 wenawa thama kisima call ekak na sim eka galawala visik karala danma customers care service 0,1,0,1,0,0,0
265,mn ru 286 reload kara eta passe account balance eka baluwama me photo eke widiyata balance 2k enawa me 286 pckage eka balance warga deken mokakda kiyala dana ganna puluwanda,0,1,0,0,0,-1
218040,unlimited youtube wtzapp and facebook 8mb pdf download 45 4g 3g 2g gprs signal 15min walin 3 speed 32kbs 4g signal 3k call 3 4 advertising 100 4g package active,1,1,0,0,0,-1
218039,unlimited youtube wtzapp and facebook 8mb pdf download 45 4g 3g 2g gprs signal 15min walin 3 speed 32kbs 4g signal 3k call 3 4 advertising 100 4g package active,1,1,0,0,0,-1
120424,me unlimiteda data dila connection slow krnawa mokadda me wade minisaunwa rawattanna epa tamange data walin yaddi shock ekata yanna puluwan unlimited data pawichchi krnna gaththoth connection oul ai e,1,0,0,1,0,0
76870,get 6 hours unlimited deta free  cliq app eka aran eke menu ekt ghin invite friend gihin eke yatama thiyna redeem invitation ghin me code eka type krnna 45idwq,0,0,0,1,1,-1
77720,get 6 hours unlimited deta free  cliq app eka aran eke menu ekt ghin invite friend gihin eke yatama thiyna redeem invitation ghin me code eka type krnna 45idwq,0,0,0,1,1,-1
77760,get 6 hours unlimited deta free  cliq app eka aran eke menu ekt ghin invite friend gihin eke yatama thiyna redeem invitation ghin me code eka type krnna 45idwq,0,0,0,1,1,-1
77761,get 6 hours unlimited deta free  cliq app eka aran eke menu ekt ghin invite friend gihin eke yatama thiyna redeem invitation ghin me code eka type krnna 45idwq,0,0,0,1,1,-1
188848,ez cash cardless atms  mega wasana 06 06 2019 rs 290 000 current bal rs 290 000 service charge rs 0 00 net received rn 2019661635807582 mek mth awoo,0,1,0,0,1,-1
223953,peo tv connection rewind tv facility yellow dot icon complain answer 0452262300 fiber line eka denawa kiyalt den maasayakatat wedi speed wedi hindada kohe taama line eka denna awe nette,1,0,1,0,1,0
29286,ane mehemath aendillak extra gb ganne gb iwara unama extra gb moko 100 k witara ganne nehene uparima 20 i oka dawas 60 k tiya gena lunu kanawa wage kannada,0,0,0,1,0,0
77762,get 6 hours unlimited free data  cliq app eka aran eke menu ekt ghin invite friend gihin eke yatama thiyna redeem invitation ghin me code eka type krnna 004fnu,0,0,0,1,1,-1
121705,melo rahak na thope customer service eka man 4 wathawak call kara customer service ekata bid 2 win kiyala ekak activate wela eka ain karaganna thama eka ain karala na,0,0,1,0,1,0
112040,kudos to the sri lankan team for pulling off a miraculous victory for the fans that predicted the sri lankan victory we have a treat for you stay tuned datapowerplay,0,0,0,0,1,-1
559,munge nama vitharai pada show ekai vada nam anthimai paribogika sevavata langa wenna ilakkam nam keyak obannada awashiye nathi magul dodawana misak apata uvasi sevaya labenne natha mahasakkili sev,0,0,1,0,0,0
1995,cricketwith hadawathinmasrilankikai and samsung srilanka shamila prashangani nilanga krishantha danushka srinath sp ramith ranasinghe bandara renaka ranasinghe heshan rajith ranasinghe chethana botheju premasiri vanderwall amila s ishara disna pushpakumari,0,0,0,0,1,-1
138892,pata boru karne dolog hatha 249 unlimt utub daws10k wada karana a prssn kiyala masg karma inbox annda kiuwa prsne visadala denda unn wena wena dewall kiyanwa prsne visdana,0,1,1,0,0,0
115114,mage ammage 072 nomber ekak paludu wela thiyanwa eka aurudu ganak kala eka ekak liyapadinchi wela thiyenne katada danne me sim eka newath labaganna berida monada idiripath karanna oni,0,0,0,0,1,-1
120241,me pahara hettha nisa ape minissu weda padu karagena eka eka reddawal karanawa eath awasaneta thaman karagattha deyak ne ledak thiyanawanam beheth ganilla mahansiwena tharamata thamanta diunu wenna puluwan,0,0,0,0,1,0
186034,ane hup reddak kathakaranawa badhu aduwuna ekatawath kisi mewaekak na thopi tika idan apiwa huuran kaapan ice cream kiyala hithan awurudu gaanak pawichchi karalath loyalati neme metality thopi higanno,0,1,0,0,1,0
234827,boru wadak godak aye dan  ain karanwa anisa eka hoyala balanta boruwat mahama dila wadak na magat tiyanwa sim 4k a okoma ain karan hitagan inna nati nisa,0,0,0,0,1,0
58855,data network eka adui kiyala godak kal idala kiyanawa eth kisima ganak na  eke katawath eadiwata dan gsm network ekath adui mathale naula sim eka galawala dammanam hari,1,0,1,1,0,0
166166,thanks mama rejister wuna mage dubalatha wisshrama watupa pamanai penwanne aneth wisshrama watup wistharaya penwanne naha ehi ankaya viwa hamuda 03 59 1178877 me gana soya bala pahadili karanna,0,0,0,0,1,-1
150262,samahara welawata nikarunee data salli kapanawa ahawwama kiyanne api eka eka ewa add karala kiyala boru awrudu ganan parana sim ekak tiyenne mm laga a nisa paribogikayage wishwasaya rakinna,0,1,0,0,1,0
123636, nitarama aluth dawal danakota parana kastermasla amataka karanna apa alutin sim akak gannawa kiyanna parana sim aka atarinna wanawana a nisa dana aluth dayak parana sim walatah danna,0,0,0,0,1,0
28435,amboo athi ynnthan 100gb ka game download karagatta ubalage companyee lokakata saha karyamandalayata subama suba aluth awruddak wewa iilaga awruddeth me wage suprise dennda shakthiya daiirya labewa kiyala pathnawa,0,0,0,1,1,1
120007,me mase data walata siddalepa asamodagam dunnada data tika kohenda giyada danneaa mase madadi data iwary bil eka gewanna kiyala msg enawaphone ekata haby bil eka gedarata awillat naa,0,1,0,1,0,0
196892,salli deela  tv aragena maasen maaseta bil gewala balana channel ekaaath nidahase balanna nha eka athuleth hama welawema  add epama wenawa data dammata ewata wena deyak nha,0,1,0,1,1,0
171152,ubalaa mgulk kiyanwaa mehee kadulk wahh nee signl data on wenawa thiya call ganneth amruwen mokada kellata kathaa karalaa anithpetha baladdi salli ne  inna beri karannadaaa hadannee ayeeee,1,1,0,1,0,0
116659,mama dilog raksanaya sadaha liyapadichi wela dan aurudu ganak wenawa hospital hitiyoth vitharada gewanne dan mage kakula kadi masa 2 pamana sinhala bahath karanawa gadara sita awata gewanne nadda,0,0,0,0,1,-1
16499,49 im imo whatsapp viber pack ekk damma sallith kapuna 49k viber whatsapp walin msg call krama ithuru salli tikath kapila aiye ehema wenne kiyla ahuwatawath kisi uththarayak na,0,1,1,0,0,0
